Date,City,Temperature,Humidity,Pressure,Wind Speed
2023-06-29,Kolkata,29.71,67,1015,7.25
2023-06-30,Mumbai,29.76,81,1002,8.93
2023-07-01,Delhi,23.78,89,1005,6.05
2023-07-02,Bangalore,30.9,63,1021,8.76
2023-07-03,Chennai,21.36,53,1002,3.44
2023-07-04,Kolkata,24.5,41,1003,1.77
2023-07-05,Mumbai,25.65,81,1008,2.7
2023-07-06,Delhi,39.73,44,1024,5.05
2023-07-07,Bangalore,36.04,87,1012,6.87
2023-07-08,Chennai,23.78,43,1012,9.33
2023-07-09,Kolkata,26.72,85,1010,6.08
2023-07-10,Mumbai,34.69,72,1005,5.5
2023-07-11,Delhi,27.21,83,1023,7.56
2023-07-12,Bangalore,17.67,62,1004,2.65
2023-07-13,Chennai,15.73,75,1007,7.08
2023-07-14,Kolkata,30.64,57,1017,7.9
2023-07-15,Mumbai,30.93,42,1000,2.5
2023-07-16,Delhi,17.88,57,1025,3.09
2023-07-17,Bangalore,15.99,74,1013,4.85
2023-07-18,Chennai,29.7,47,1019,5.75
2023-07-19,Kolkata,30.16,87,1010,5.9
2023-07-20,Mumbai,21.17,73,1024,0.98
2023-07-21,Delhi,34.11,89,1016,10.0
2023-07-22,Bangalore,26.43,75,1001,9.29
2023-07-23,Chennai,34.7,57,1024,3.97
2023-07-24,Kolkata,25.19,49,1005,7.86
2023-07-25,Mumbai,16.38,90,1019,9.61
2023-07-26,Delhi,18.16,47,1003,7.66
2023-07-27,Bangalore,18.39,89,1016,3.18
2023-07-28,Chennai,32.89,45,1007,7.45
2023-07-29,Kolkata,33.61,75,1019,6.82
2023-07-30,Mumbai,22.01,75,1001,1.33
2023-07-31,Delhi,31.72,85,1005,8.12
2023-08-01,Bangalore,37.93,46,1012,2.3
2023-08-02,Chennai,20.81,52,1003,3.25
2023-08-03,Kolkata,15.39,74,1001,0.51
2023-08-04,Mumbai,16.92,71,1022,2.13
2023-08-05,Delhi,22.61,57,1019,0.59
2023-08-06,Bangalore,18.56,63,1002,6.49
2023-08-07,Chennai,21.83,70,1016,2.4
2023-08-08,Kolkata,28.18,56,1002,0.72
2023-08-09,Mumbai,27.54,53,1009,2.17
2023-08-10,Delhi,38.87,45,1008,0.56
2023-08-11,Bangalore,22.15,72,1021,9.14
2023-08-12,Chennai,25.11,76,1003,5.52
2023-08-13,Kolkata,36.49,41,1016,9.46
2023-08-14,Mumbai,27.39,72,1019,2.47
2023-08-15,Delhi,23.19,81,1014,3.28
2023-08-16,Bangalore,18.23,47,1004,1.49
2023-08-17,Chennai,25.18,48,1017,5.29
2023-08-18,Kolkata,20.37,87,1011,4.62
2023-08-19,Mumbai,23.63,47,1008,1.31
2023-08-20,Delhi,22.05,76,1022,6.52
2023-08-21,Bangalore,38.01,59,1023,9.46
2023-08-22,Chennai,31.03,67,1002,8.82
2023-08-23,Kolkata,29.75,46,1007,4.59
2023-08-24,Mumbai,38.92,50,1017,9.73
2023-08-25,Delhi,18.56,79,1001,7.95
2023-08-26,Bangalore,26.11,76,1014,4.48
2023-08-27,Chennai,28.55,60,1021,7.3
2023-08-28,Kolkata,32.16,89,1019,2.84
2023-08-29,Mumbai,35.49,47,1001,1.77
2023-08-30,Delhi,20.73,58,1023,9.47
2023-08-31,Bangalore,23.29,88,1007,3.82
2023-09-01,Chennai,18.58,71,1008,2.48
2023-09-02,Kolkata,39.06,74,1017,1.8
2023-09-03,Mumbai,36.85,42,1000,3.11
2023-09-04,Delhi,39.39,70,1017,7.83
2023-09-05,Bangalore,15.48,59,1002,4.93
2023-09-06,Chennai,30.76,75,1012,5.36
2023-09-07,Kolkata,34.92,88,1015,8.58
2023-09-08,Mumbai,15.86,77,1011,8.54
2023-09-09,Delhi,18.12,59,1025,3.46
2023-09-10,Bangalore,36.54,49,1018,9.65
2023-09-11,Chennai,38.19,40,1025,9.19
2023-09-12,Kolkata,38.54,63,1021,8.49
2023-09-13,Mumbai,26.76,63,1024,8.61
2023-09-14,Delhi,15.59,47,1024,2.63
2023-09-15,Bangalore,22.07,80,1016,5.3
2023-09-16,Chennai,27.32,50,1025,1.8
2023-09-17,Kolkata,24.37,68,1002,7.01
2023-09-18,Mumbai,27.49,84,1025,6.44
2023-09-19,Delhi,36.41,59,1017,3.02
2023-09-20,Bangalore,31.68,87,1004,9.86
2023-09-21,Chennai,18.99,44,1013,4.54
2023-09-22,Kolkata,28.21,62,1018,3.91
2023-09-23,Mumbai,24.84,40,1003,0.92
2023-09-24,Delhi,39.35,69,1017,6.21
2023-09-25,Bangalore,16.86,83,1022,1.87
2023-09-26,Chennai,17.99,61,1014,6.53
2023-09-27,Kolkata,18.89,42,1003,7.6
2023-09-28,Mumbai,17.64,86,1011,2.65
2023-09-29,Delhi,28.29,62,1025,1.92
2023-09-30,Bangalore,20.17,42,1014,4.8
2023-10-01,Chennai,21.08,57,1012,4.34
2023-10-02,Kolkata,25.27,66,1014,7.83
2023-10-03,Mumbai,26.66,77,1021,5.02
2023-10-04,Delhi,30.59,75,1017,2.43
2023-10-05,Bangalore,20.83,82,1008,4.51
2023-10-06,Chennai,27.47,52,1001,5.89
2023-10-07,Kolkata,17.15,49,1015,5.87
2023-10-08,Mumbai,29.07,75,1016,5.1
2023-10-09,Delhi,36.5,81,1013,9.0
2023-10-10,Bangalore,26.63,77,1001,6.44
2023-10-11,Chennai,33.31,84,1014,1.66
2023-10-12,Kolkata,28.43,43,1000,5.99
2023-10-13,Mumbai,36.46,56,1003,5.14
2023-10-14,Delhi,20.27,54,1023,8.95
2023-10-15,Bangalore,18.93,49,1000,0.7
2023-10-16,Chennai,23.43,85,1001,8.17
2023-10-17,Kolkata,27.15,82,1025,4.52
2023-10-18,Mumbai,26.48,90,1003,4.05
2023-10-19,Delhi,35.27,52,1005,0.95
2023-10-20,Bangalore,29.09,57,1000,9.34
2023-10-21,Chennai,38.12,78,1002,7.92
2023-10-22,Kolkata,35.76,47,1008,3.93
2023-10-23,Mumbai,27.68,43,1017,8.65
2023-10-24,Delhi,34.86,62,1020,3.02
2023-10-25,Bangalore,15.93,89,1020,4.6
2023-10-26,Chennai,27.24,87,1021,8.37
2023-10-27,Kolkata,37.6,84,1013,0.93
2023-10-28,Mumbai,36.03,67,1000,6.42
2023-10-29,Delhi,19.51,53,1014,4.43
2023-10-30,Bangalore,30.77,64,1018,3.13
2023-10-31,Chennai,27.89,56,1018,8.91
2023-11-01,Kolkata,19.65,45,1019,8.66
2023-11-02,Mumbai,27.49,52,1007,8.54
2023-11-03,Delhi,34.17,89,1018,2.14
2023-11-04,Bangalore,21.71,63,1007,4.67
2023-11-05,Chennai,29.84,90,1018,0.89
2023-11-06,Kolkata,20.6,73,1023,3.06
2023-11-07,Mumbai,19.59,48,1010,8.54
2023-11-08,Delhi,38.79,41,1012,9.65
2023-11-09,Bangalore,39.08,45,1006,2.78
2023-11-10,Chennai,39.57,72,1013,8.88
2023-11-11,Kolkata,27.37,84,1016,4.44
2023-11-12,Mumbai,26.24,40,1022,2.57
2023-11-13,Delhi,20.44,46,1025,0.92
2023-11-14,Bangalore,19.28,51,1015,3.66
2023-11-15,Chennai,18.84,44,1012,6.95
2023-11-16,Kolkata,22.36,45,1022,7.66
2023-11-17,Mumbai,19.75,84,1015,9.51
2023-11-18,Delhi,35.09,67,1011,0.77
2023-11-19,Bangalore,19.42,70,1012,1.33
2023-11-20,Chennai,39.0,66,1022,3.88
2023-11-21,Kolkata,27.79,46,1017,4.82
2023-11-22,Mumbai,16.85,89,1018,8.91
2023-11-23,Delhi,29.45,87,1013,9.76
2023-11-24,Bangalore,31.13,52,1015,9.29
2023-11-25,Chennai,19.35,82,1009,3.09
2023-11-26,Kolkata,36.48,49,1024,7.77
2023-11-27,Mumbai,22.85,56,1002,6.36
2023-11-28,Delhi,26.51,54,1003,4.46
2023-11-29,Bangalore,36.35,77,1008,1.89
2023-11-30,Chennai,30.4,77,1008,2.59
2023-12-01,Kolkata,30.63,65,1005,9.15
2023-12-02,Mumbai,20.04,59,1019,4.15
2023-12-03,Delhi,38.16,89,1010,7.04
2023-12-04,Bangalore,32.83,82,1002,8.94
2023-12-05,Chennai,29.49,54,1004,2.25
2023-12-06,Kolkata,28.23,80,1005,7.85
2023-12-07,Mumbai,25.67,72,1021,8.84
2023-12-08,Delhi,38.26,85,1017,3.67
2023-12-09,Bangalore,22.41,73,1000,5.18
2023-12-10,Chennai,18.6,69,1004,2.32
2023-12-11,Kolkata,29.03,59,1025,2.98
2023-12-12,Mumbai,35.25,62,1014,5.22
2023-12-13,Delhi,26.52,74,1004,6.0
2023-12-14,Bangalore,27.87,45,1016,9.4
2023-12-15,Chennai,26.43,47,1020,3.85
2023-12-16,Kolkata,37.36,61,1023,1.06
2023-12-17,Mumbai,16.54,53,1011,0.75
2023-12-18,Delhi,17.43,54,1020,4.66
2023-12-19,Bangalore,39.95,63,1013,0.74
2023-12-20,Chennai,22.25,75,1006,0.71
2023-12-21,Kolkata,29.77,84,1019,8.14
2023-12-22,Mumbai,30.78,56,1005,3.31
2023-12-23,Delhi,26.36,83,1009,4.76
2023-12-24,Bangalore,25.94,70,1013,1.1
2023-12-25,Chennai,20.29,52,1007,2.01
2023-12-26,Kolkata,18.61,69,1022,1.08
2023-12-27,Mumbai,31.69,45,1014,5.45
2023-12-28,Delhi,36.07,73,1002,8.86
2023-12-29,Bangalore,24.94,46,1007,3.85
2023-12-30,Chennai,32.77,63,1013,8.44
2023-12-31,Kolkata,33.57,47,1005,1.4
2024-01-01,Mumbai,35.57,64,1007,3.66
2024-01-02,Delhi,29.63,50,1002,2.16
2024-01-03,Bangalore,22.87,67,1004,9.91
2024-01-04,Chennai,18.12,87,1012,5.38
2024-01-05,Kolkata,31.53,61,1001,9.98
2024-01-06,Mumbai,39.84,46,1016,7.82
2024-01-07,Delhi,31.5,65,1020,5.17
2024-01-08,Bangalore,31.99,76,1010,4.08
2024-01-09,Chennai,36.99,66,1025,3.05
2024-01-10,Kolkata,28.18,48,1018,4.04
2024-01-11,Mumbai,25.38,67,1024,7.0
2024-01-12,Delhi,33.34,63,1004,3.56
2024-01-13,Bangalore,35.6,65,1020,7.04
2024-01-14,Chennai,32.35,54,1001,9.42
2024-01-15,Kolkata,19.35,90,1004,8.59
2024-01-16,Mumbai,39.12,89,1001,5.98
2024-01-17,Delhi,31.57,53,1010,5.3
2024-01-18,Bangalore,34.13,49,1000,3.57
2024-01-19,Chennai,39.32,68,1014,3.18
2024-01-20,Kolkata,20.9,71,1000,8.67
2024-01-21,Mumbai,16.35,47,1023,0.58
2024-01-22,Delhi,24.63,51,1022,9.09
2024-01-23,Bangalore,26.7,42,1019,6.37
2024-01-24,Chennai,34.9,52,1005,8.8
2024-01-25,Kolkata,36.4,51,1019,1.58
2024-01-26,Mumbai,32.93,43,1016,7.84
2024-01-27,Delhi,21.27,44,1003,9.96
2024-01-28,Bangalore,22.14,80,1025,1.67
2024-01-29,Chennai,38.7,72,1012,3.08
2024-01-30,Kolkata,23.46,76,1011,9.36
2024-01-31,Mumbai,17.66,73,1006,7.28
2024-02-01,Delhi,17.0,57,1013,9.17
2024-02-02,Bangalore,15.56,60,1003,9.34
2024-02-03,Chennai,36.84,47,1016,1.08
2024-02-04,Kolkata,20.11,65,1005,4.98
2024-02-05,Mumbai,39.78,63,1007,9.66
2024-02-06,Delhi,19.33,88,1007,9.95
2024-02-07,Bangalore,27.28,45,1013,7.87
2024-02-08,Chennai,20.76,85,1021,3.34
2024-02-09,Kolkata,16.27,65,1025,4.63
2024-02-10,Mumbai,22.6,50,1020,5.63
2024-02-11,Delhi,18.98,89,1005,7.92
2024-02-12,Bangalore,22.69,71,1004,0.99
2024-02-13,Chennai,31.98,52,1015,1.77
2024-02-14,Kolkata,20.52,87,1014,6.26
2024-02-15,Mumbai,39.36,76,1002,3.3
2024-02-16,Delhi,20.62,70,1005,5.03
2024-02-17,Bangalore,17.09,77,1008,7.5
2024-02-18,Chennai,35.7,74,1015,6.44
2024-02-19,Kolkata,32.46,82,1009,5.17
2024-02-20,Mumbai,21.8,55,1017,2.4
2024-02-21,Delhi,17.36,86,1014,2.76
2024-02-22,Bangalore,29.71,90,1009,1.62
2024-02-23,Chennai,25.27,76,1007,7.11
2024-02-24,Kolkata,25.68,60,1012,5.98
2024-02-25,Mumbai,15.27,64,1013,7.31
2024-02-26,Delhi,25.34,41,1006,4.26
2024-02-27,Bangalore,30.95,47,1000,9.19
2024-02-28,Chennai,22.36,66,1003,0.51
2024-02-29,Kolkata,39.68,76,1015,1.38
2024-03-01,Mumbai,35.22,53,1008,3.81
2024-03-02,Delhi,17.02,64,1007,3.38
2024-03-03,Bangalore,26.82,70,1005,9.91
2024-03-04,Chennai,18.77,65,1012,5.5
2024-03-05,Kolkata,29.27,55,1019,2.09
2024-03-06,Mumbai,16.45,73,1012,6.4
2024-03-07,Delhi,36.63,62,1000,9.62
2024-03-08,Bangalore,29.98,40,1013,6.03
2024-03-09,Chennai,37.51,74,1001,5.96
2024-03-10,Kolkata,31.83,54,1001,5.02
2024-03-11,Mumbai,36.25,59,1022,9.28
2024-03-12,Delhi,39.2,51,1012,3.07
2024-03-13,Bangalore,24.18,64,1002,8.29
2024-03-14,Chennai,22.27,53,1015,1.82
2024-03-15,Kolkata,25.57,61,1005,2.99
2024-03-16,Mumbai,24.34,80,1000,5.81
2024-03-17,Delhi,30.04,47,1013,9.27
2024-03-18,Bangalore,36.43,74,1017,7.32
2024-03-19,Chennai,33.31,75,1007,0.67
2024-03-20,Kolkata,19.76,52,1004,4.83
2024-03-21,Mumbai,18.19,80,1020,7.11
2024-03-22,Delhi,21.67,55,1020,0.6
2024-03-23,Bangalore,18.27,43,1009,6.34
2024-03-24,Chennai,39.59,67,1005,5.31
2024-03-25,Kolkata,15.69,68,1000,2.29
2024-03-26,Mumbai,29.67,48,1009,9.14
2024-03-27,Delhi,26.19,54,1015,5.18
2024-03-28,Bangalore,19.69,87,1025,2.0
2024-03-29,Chennai,20.96,45,1009,2.97
2024-03-30,Kolkata,27.62,89,1011,7.83
2024-03-31,Mumbai,22.06,80,1016,4.94
2024-04-01,Delhi,39.83,53,1013,9.37
2024-04-02,Bangalore,36.18,52,1023,6.2
2024-04-03,Chennai,35.24,84,1012,7.85
2024-04-04,Kolkata,38.91,80,1024,6.3
2024-04-05,Mumbai,38.25,89,1019,1.84
2024-04-06,Delhi,33.54,81,1019,9.12
2024-04-07,Bangalore,34.93,48,1011,6.03
2024-04-08,Chennai,15.16,74,1024,1.76
2024-04-09,Kolkata,22.49,41,1022,8.65
2024-04-10,Mumbai,23.15,88,1002,0.5
2024-04-11,Delhi,33.21,52,1011,1.75
2024-04-12,Bangalore,17.65,62,1012,8.34
2024-04-13,Chennai,28.49,89,1008,2.42
2024-04-14,Kolkata,38.49,64,1017,2.18
2024-04-15,Mumbai,25.2,51,1004,6.16
2024-04-16,Delhi,24.15,86,1016,1.25
2024-04-17,Bangalore,24.18,73,1004,9.35
2024-04-18,Chennai,21.9,74,1018,4.1
2024-04-19,Kolkata,37.12,68,1012,8.03
2024-04-20,Mumbai,28.96,67,1006,9.13
2024-04-21,Delhi,19.02,44,1025,8.9
2024-04-22,Bangalore,25.82,54,1012,7.6
2024-04-23,Chennai,26.92,67,1009,7.63
2024-04-24,Kolkata,37.77,81,1021,5.5
2024-04-25,Mumbai,39.07,90,1013,6.14
2024-04-26,Delhi,39.69,76,1011,5.85
2024-04-27,Bangalore,16.93,78,1009,2.79
2024-04-28,Chennai,20.13,43,1010,2.83
2024-04-29,Kolkata,30.53,56,1005,2.16
2024-04-30,Mumbai,18.74,88,1025,9.52
2024-05-01,Delhi,17.96,77,1025,6.7
2024-05-02,Bangalore,30.64,84,1000,4.21
2024-05-03,Chennai,24.13,88,1025,6.44
2024-05-04,Kolkata,31.62,76,1002,5.91
2024-05-05,Mumbai,17.4,76,1012,3.72
2024-05-06,Delhi,20.67,73,1003,5.44
2024-05-07,Bangalore,17.42,82,1022,8.71
2024-05-08,Chennai,37.81,40,1025,0.75
2024-05-09,Kolkata,32.3,83,1011,8.09
2024-05-10,Mumbai,38.1,42,1011,1.5
2024-05-11,Delhi,22.22,52,1017,9.96
2024-05-12,Bangalore,30.01,64,1007,5.97
2024-05-13,Chennai,35.04,69,1001,3.55
2024-05-14,Kolkata,31.22,72,1000,5.21
2024-05-15,Mumbai,22.36,46,1020,9.31
2024-05-16,Delhi,38.93,79,1004,8.0
2024-05-17,Bangalore,17.15,86,1009,2.18
2024-05-18,Chennai,26.49,69,1006,6.44
2024-05-19,Kolkata,27.83,41,1004,4.19
2024-05-20,Mumbai,15.76,87,1020,8.24
2024-05-21,Delhi,19.35,67,1025,4.91
2024-05-22,Bangalore,39.34,67,1012,7.83
2024-05-23,Chennai,23.58,87,1017,4.0
2024-05-24,Kolkata,22.77,53,1017,4.55
2024-05-25,Mumbai,15.4,76,1018,6.94
2024-05-26,Delhi,16.58,45,1003,4.83
2024-05-27,Bangalore,23.52,59,1019,9.29
2024-05-28,Chennai,36.38,90,1022,4.67
2024-05-29,Kolkata,38.17,78,1014,8.97
2024-05-30,Mumbai,32.21,45,1023,3.12
2024-05-31,Delhi,24.15,61,1021,2.25
2024-06-01,Bangalore,32.41,80,1001,0.51
2024-06-02,Chennai,17.01,71,1004,5.77
2024-06-03,Kolkata,20.91,57,1019,9.37
2024-06-04,Mumbai,20.38,54,1006,9.08
2024-06-05,Delhi,33.07,45,1021,7.0
2024-06-06,Bangalore,22.79,52,1005,5.39
2024-06-07,Chennai,16.79,50,1008,5.81
2024-06-08,Kolkata,37.35,68,1004,3.66
2024-06-09,Mumbai,15.92,50,1001,3.08
2024-06-10,Delhi,18.48,40,1009,7.51
2024-06-11,Bangalore,22.08,83,1018,7.83
2024-06-12,Chennai,38.22,79,1008,8.76
2024-06-13,Kolkata,33.76,77,1017,6.07
2024-06-14,Mumbai,33.1,52,1012,4.42
2024-06-15,Delhi,39.8,57,1002,6.83
2024-06-16,Bangalore,21.3,57,1023,1.31
2024-06-17,Chennai,38.7,68,1007,7.37
2024-06-18,Kolkata,39.82,49,1010,0.64
2024-06-19,Mumbai,34.05,77,1013,5.96
2024-06-20,Delhi,24.39,56,1011,4.98
2024-06-21,Bangalore,22.32,85,1016,3.53
2024-06-22,Chennai,39.07,88,1009,5.08
2024-06-23,Kolkata,20.7,46,1015,1.5
2024-06-24,Mumbai,21.71,83,1005,5.6
2024-06-25,Delhi,35.43,68,1002,8.52
2024-06-26,Bangalore,17.13,67,1000,3.46
2024-06-27,Chennai,37.84,69,1020,6.84
2024-06-28,Kolkata,39.68,87,1001,2.4
2024-06-29,Mumbai,26.39,69,1009,2.63
2024-06-30,Delhi,25.66,54,1020,6.16
2024-07-01,Bangalore,37.03,48,1024,7.87
2024-07-02,Chennai,23.78,50,1020,2.32
2024-07-03,Kolkata,34.76,52,1015,6.48
2024-07-04,Mumbai,23.13,52,1018,3.31
2024-07-05,Delhi,15.09,78,1013,8.36
2024-07-06,Bangalore,15.96,74,1022,1.05
2024-07-07,Chennai,19.56,68,1013,5.2
2024-07-08,Kolkata,31.35,49,1023,5.28
2024-07-09,Mumbai,34.38,65,1000,0.6
2024-07-10,Delhi,27.19,59,1008,9.87
2024-07-11,Bangalore,15.39,58,1020,4.65
2024-07-12,Chennai,20.81,73,1017,2.0
2024-07-13,Kolkata,26.61,86,1016,7.76
2024-07-14,Mumbai,32.19,70,1006,2.71
2024-07-15,Delhi,38.67,84,1009,2.26
2024-07-16,Bangalore,34.77,74,1001,9.85
2024-07-17,Chennai,35.74,63,1009,6.38
2024-07-18,Kolkata,16.87,89,1017,2.43
2024-07-19,Mumbai,35.87,48,1021,1.59
2024-07-20,Delhi,39.32,65,1007,5.92
2024-07-21,Bangalore,29.41,58,1022,3.87
2024-07-22,Chennai,19.53,67,1007,6.15
2024-07-23,Kolkata,28.49,71,1017,2.19
2024-07-24,Mumbai,19.62,88,1017,5.32
2024-07-25,Delhi,37.85,76,1015,2.91
2024-07-26,Bangalore,33.78,83,1005,0.97
2024-07-27,Chennai,37.58,80,1001,0.61
2024-07-28,Kolkata,30.56,48,1019,6.57
2024-07-29,Mumbai,28.74,70,1024,2.96
2024-07-30,Delhi,29.8,65,1018,6.12
2024-07-31,Bangalore,35.32,45,1004,4.81
2024-08-01,Chennai,28.42,55,1010,9.44
2024-08-02,Kolkata,30.23,53,1020,3.37
2024-08-03,Mumbai,23.54,83,1016,8.28
2024-08-04,Delhi,39.61,62,1006,5.78
2024-08-05,Bangalore,15.19,67,1007,7.15
2024-08-06,Chennai,38.28,43,1012,8.23
2024-08-07,Kolkata,34.16,68,1020,4.66
2024-08-08,Mumbai,24.15,64,1022,1.96
2024-08-09,Delhi,32.35,76,1005,3.54
2024-08-10,Bangalore,36.75,76,1024,4.2
2024-08-11,Chennai,22.17,54,1018,8.49
2024-08-12,Kolkata,15.95,68,1013,8.17
2024-08-13,Mumbai,19.34,90,1022,5.81
2024-08-14,Delhi,35.22,79,1009,9.95
2024-08-15,Bangalore,17.6,59,1015,0.57
2024-08-16,Chennai,16.08,48,1024,4.22
2024-08-17,Kolkata,31.24,60,1020,2.67
2024-08-18,Mumbai,18.38,77,1001,9.91
2024-08-19,Delhi,33.15,45,1009,7.65
2024-08-20,Bangalore,19.39,79,1013,5.09
2024-08-21,Chennai,30.74,65,1018,9.71
2024-08-22,Kolkata,27.07,74,1005,8.28
2024-08-23,Mumbai,19.99,48,1020,0.81
2024-08-24,Delhi,19.84,40,1023,1.53
2024-08-25,Bangalore,28.16,83,1024,1.47
2024-08-26,Chennai,32.53,70,1015,9.77
2024-08-27,Kolkata,32.82,78,1004,6.47
2024-08-28,Mumbai,18.68,48,1019,0.89
2024-08-29,Delhi,28.3,58,1025,9.66
2024-08-30,Bangalore,31.96,41,1005,2.49
2024-08-31,Chennai,27.5,57,1024,7.27
2024-09-01,Kolkata,28.33,56,1007,3.82
2024-09-02,Mumbai,36.57,81,1007,9.43
2024-09-03,Delhi,24.69,69,1011,1.0
2024-09-04,Bangalore,17.79,71,1021,2.41
2024-09-05,Chennai,19.09,75,1010,6.13
2024-09-06,Kolkata,36.69,72,1002,0.89
2024-09-07,Mumbai,27.49,87,1009,3.46
2024-09-08,Delhi,28.78,90,1021,8.69
2024-09-09,Bangalore,17.92,67,1010,2.7
2024-09-10,Chennai,23.37,73,1009,9.41
2024-09-11,Kolkata,38.84,46,1015,1.61
2024-09-12,Mumbai,28.08,55,1012,4.67
2024-09-13,Delhi,37.81,71,1010,3.73
2024-09-14,Bangalore,27.64,64,1006,9.49
2024-09-15,Chennai,24.01,46,1002,4.54
2024-09-16,Kolkata,15.83,42,1017,4.56
2024-09-17,Mumbai,25.9,40,1017,5.7
2024-09-18,Delhi,20.04,73,1024,5.83
2024-09-19,Bangalore,37.65,79,1011,9.43
2024-09-20,Chennai,17.64,75,1007,9.29
2024-09-21,Kolkata,39.16,90,1015,7.8
2024-09-22,Mumbai,26.65,69,1009,9.51
2024-09-23,Delhi,33.59,80,1023,5.36
2024-09-24,Bangalore,16.99,80,1017,6.89
2024-09-25,Chennai,21.39,77,1001,6.79
2024-09-26,Kolkata,28.67,76,1005,4.66
2022-01-01,Mumbai,16.57,47,1020,1.55
2022-01-02,Delhi,37.16,64,1017,1.1
2022-01-03,Bangalore,21.34,63,1005,5.28
2022-01-04,Chennai,26.43,58,1008,2.04
2022-01-05,Kolkata,36.25,76,1016,4.45
2022-01-06,Mumbai,31.57,74,1012,8.82
2022-01-07,Delhi,30.88,76,1004,3.63
2022-01-08,Bangalore,37.28,50,1021,3.53
2022-01-09,Chennai,37.74,60,1008,8.26
2022-01-10,Kolkata,29.97,52,1015,1.89
2022-01-11,Mumbai,21.53,90,1014,2.02
2022-01-12,Delhi,37.18,85,1017,4.42
2022-01-13,Bangalore,18.97,53,1000,7.08
2022-01-14,Chennai,28.43,68,1023,5.75
2022-01-15,Kolkata,35.66,84,1014,9.87
2022-01-16,Mumbai,20.81,42,1009,8.11
2022-01-17,Delhi,36.39,77,1012,5.99
2022-01-18,Bangalore,30.97,64,1009,1.25
2022-01-19,Chennai,25.88,72,1012,1.63
2022-01-20,Kolkata,38.6,83,1003,9.02
2022-01-21,Mumbai,38.45,47,1003,2.12
2022-01-22,Delhi,21.92,68,1010,9.22
2022-01-23,Bangalore,25.68,50,1020,3.69
2022-01-24,Chennai,24.82,43,1018,3.67
2022-01-25,Kolkata,17.46,66,1011,6.72
2022-01-26,Mumbai,29.79,44,1023,7.4
2022-01-27,Delhi,31.72,58,1005,0.62
2022-01-28,Bangalore,27.41,89,1022,3.29
2022-01-29,Chennai,24.13,87,1017,5.89
2022-01-30,Kolkata,33.95,66,1009,7.63
2022-01-31,Mumbai,37.49,62,1021,6.95
2022-02-01,Delhi,35.77,84,1020,9.32
2022-02-02,Bangalore,38.26,89,1008,9.78
2022-02-03,Chennai,39.22,57,1014,3.34
2022-02-04,Kolkata,25.15,52,1022,8.38
2022-02-05,Mumbai,34.77,65,1023,5.34
2022-02-06,Delhi,20.42,74,1006,5.77
2022-02-07,Bangalore,33.7,89,1018,3.56
2022-02-08,Chennai,16.98,82,1022,9.98
2022-02-09,Kolkata,18.67,46,1000,0.7
2022-02-10,Mumbai,35.37,68,1000,4.62
2022-02-11,Delhi,36.97,51,1016,6.96
2022-02-12,Bangalore,21.95,66,1025,3.43
2022-02-13,Chennai,22.5,87,1022,7.35
2022-02-14,Kolkata,25.77,52,1001,7.92
2022-02-15,Mumbai,39.84,86,1018,8.31
2022-02-16,Delhi,33.52,50,1021,2.97
2022-02-17,Bangalore,16.7,67,1005,3.71
2022-02-18,Chennai,30.04,74,1024,8.67
2022-02-19,Kolkata,24.67,70,1025,4.89
2022-02-20,Mumbai,29.1,76,1005,1.15
2022-02-21,Delhi,28.32,54,1003,2.11
2022-02-22,Bangalore,27.89,73,1015,4.15
2022-02-23,Chennai,28.17,53,1004,2.68
2022-02-24,Kolkata,36.51,80,1012,8.56
2022-02-25,Mumbai,26.43,52,1007,4.31
2022-02-26,Delhi,38.15,51,1017,3.33
2022-02-27,Bangalore,26.94,77,1018,1.41
2022-02-28,Chennai,19.85,75,1004,0.54
2022-03-01,Kolkata,32.48,78,1013,7.67
2022-03-02,Mumbai,16.04,49,1017,7.02
2022-03-03,Delhi,29.46,87,1003,8.24
2022-03-04,Bangalore,23.11,42,1024,6.76
2022-03-05,Chennai,24.24,82,1013,9.74
2022-03-06,Kolkata,21.4,74,1010,5.56
2022-03-07,Mumbai,25.92,56,1021,3.14
2022-03-08,Delhi,29.97,61,1007,7.99
2022-03-09,Bangalore,31.16,88,1016,9.0
2022-03-10,Chennai,23.09,79,1000,7.53
2022-03-11,Kolkata,39.97,70,1011,6.64
2022-03-12,Mumbai,30.24,45,1013,6.02
2022-03-13,Delhi,31.06,44,1004,5.6
2022-03-14,Bangalore,31.56,68,1002,6.32
2022-03-15,Chennai,33.19,72,1003,4.92
2022-03-16,Kolkata,30.04,81,1004,7.0
2022-03-17,Mumbai,24.74,41,1014,3.82
2022-03-18,Delhi,36.78,80,1024,6.4
2022-03-19,Bangalore,32.46,85,1017,3.65
2022-03-20,Chennai,17.51,62,1025,5.24
2022-03-21,Kolkata,15.23,73,1016,3.21
2022-03-22,Mumbai,27.55,55,1015,2.29
2022-03-23,Delhi,23.3,72,1022,0.75
2022-03-24,Bangalore,15.1,82,1015,8.61
2022-03-25,Chennai,22.19,67,1017,6.05
2022-03-26,Kolkata,17.02,67,1020,2.92
2022-03-27,Mumbai,31.22,43,1011,3.99
2022-03-28,Delhi,18.86,90,1008,6.29
2022-03-29,Bangalore,29.37,75,1023,2.58
2022-03-30,Chennai,36.65,78,1021,2.08
